datetime,load_mw,hour_of_day,day_of_week,month,day_of_year,is_weekend,load_pu,load_scale
2025-01-01 00:00:00,24066.63,0,2,1,1,0,0.230245697534784,0.5887118809495562
2025-01-01 01:00:00,23718.0,1,2,1,1,0,0.2142847659470826,0.5801837811260477
2025-01-01 02:00:00,23399.5,2,2,1,1,0,0.1997032419512048,0.5723927138232124
2025-01-01 03:00:00,23079.23,3,2,1,1,0,0.1850406840543138,0.5645583492232783
2025-01-01 04:00:00,23019.46,4,2,1,1,0,0.1823043019845065,0.5630962704393208
2025-01-01 05:00:00,22858.7,5,2,1,1,0,0.17494440937044906,0.5591637995457454
2025-01-01 06:00:00,22425.71,6,2,1,1,0,0.15512131965310166,0.5485721065113508
2025-01-01 07:00:00,22649.56,7,2,1,1,0,0.1653695901286975,0.5540478691981316
2025-01-01 08:00:00,23589.2,8,2,1,1,0,0.20838806173776062,0.5770331077552309
2025-01-01 09:00:00,24536.29,9,2,1,1,0,0.2517476082409189,0.6002005863481421
2025-01-01 10:00:00,25161.12,10,2,1,1,0,0.2803534909358774,0.6154850214590699
2025-01-01 11:00:00,25512.91,11,2,1,1,0,0.2964590932169131,0.6240904204118625
2025-01-01 12:00:00,25514.72,12,2,1,1,0,0.29654195839252556,0.6241346961789523
2025-01-01 13:00:00,25214.69,13,2,1,1,0,0.2828060254428136,0.6167954373944322
2025-01-01 14:00:00,25237.04,14,2,1,1,0,0.283829250125099,0.6173421575018683
2025-01-01 15:00:00,25353.56,15,2,1,1,0,0.2891637530324764,0.6201924405854675
2025-01-01 16:00:00,25705.05,16,2,1,1,0,0.30525562075401813,0.6287905010133279
2025-01-01 17:00:00,26569.13,17,2,1,1,0,0.34481481464525243,0.6499274097575474
2025-01-01 18:00:00,27779.65,18,2,1,1,0,0.4002346778398835,0.6795388470932714
2025-01-01 19:00:00,27626.4,19,2,1,1,0,0.3932186070318198,0.6757900839404943
2025-01-01 20:00:00,27733.47,20,2,1,1,0,0.39812047131514366,0.6784092034887348
2025-01-01 21:00:00,27684.21,21,2,1,1,0,0.39586525664626776,0.6772042176948959
2025-01-01 22:00:00,26959.41,22,2,1,1,0,0.3626825609093377,0.6594743414591189
2025-01-01 23:00:00,25725.29,23,2,1,1,0,0.3061822457011974,0.629285606828742
2025-01-02 00:00:00,24647.21,0,3,1,2,0,0.25682573270441256,0.6029138836330101
2025-01-02 01:00:00,24196.4,1,3,1,2,0,0.23618681015313586,0.5918862822176533
2025-01-02 02:00:00,23841.04,2,3,1,2,0,0.2199177666141244,0.5831935548181697
2025-01-02 03:00:00,23537.03,3,3,1,2,0,0.20599962184179524,0.5757569382695513
2025-01-02 04:00:00,23119.72,4,3,1,2,0,0.186894391767322,0.5655488054716042
2025-01-02 05:00:00,23315.92,5,3,1,2,0,0.1958767936762425,0.5703482007771498
2025-01-02 06:00:00,23511.5,6,3,1,2,0,0.2048308108288761,0.5751324297978359
2025-01-02 07:00:00,24574.66,7,3,1,2,0,0.25350425840017105,0.6011391836869483
2025-01-02 08:00:00,25973.98,8,3,1,2,0,0.3175677377028766,0.6353689993798947
2025-01-02 09:00:00,28066.68,9,3,1,2,0,0.4133754465448656,0.686560103130737
2025-01-02 10:00:00,28593.98,10,3,1,2,0,0.437516223948402,0.699458783786263
2025-01-02 11:00:00,29105.83,11,3,1,2,0,0.4609496715380098,0.7119795304077896
2025-01-02 12:00:00,28739.18,12,3,1,2,0,0.44416375074338305,0.703010629853364
2025-01-02 13:00:00,29599.92,13,3,1,2,0,0.4835700332055866,0.7240658363533401
2025-01-02 14:00:00,29380.74,14,3,1,2,0,0.4735355640394439,0.7187043100380014
2025-01-02 15:00:00,28826.48,15,3,1,2,0,0.4481605075560679,0.7051461406085838
2025-01-02 16:00:00,28927.21,16,3,1,2,0,0.4527721148154235,0.7076101726632608
2025-01-02 17:00:00,28899.18,17,3,1,2,0,0.4514888491400564,0.7069245098171117
2025-01-02 18:00:00,29518.41,18,3,1,2,0,0.4798383533911314,0.7220719591293084
2025-01-02 19:00:00,29140.83,19,3,1,2,0,0.4625520368122821,0.7128356916498594
2025-01-02 20:00:00,28860.24,20,3,1,2,0,0.44970610331776606,0.7059719692809346
2025-01-02 21:00:00,28556.48,21,3,1,2,0,0.4357994040116817,0.6985414681697596
2025-01-02 22:00:00,27838.99,22,3,1,2,0,0.4029513737077497,0.6809904073248264
2025-01-02 23:00:00,26437.91,23,3,1,2,0,0.3388073183226807,0.6467175389522788
2025-01-03 00:00:00,24968.75,0,4,1,3,0,0.2715464335698272,0.6107793146551566
2025-01-03 01:00:00,24123.87,1,4,1,3,0,0.23286625148619378,0.5901120715065868
2025-01-03 02:00:00,23830.53,2,4,1,3,0,0.21943659921319283,0.5829364618280509
2025-01-03 03:00:00,24350.54,3,4,1,3,0,0.24324362682103098,0.5956568163277287
2025-01-03 04:00:00,24079.31,4,4,1,3,0,0.23082621158272038,0.5890220559366832
2025-01-03 05:00:00,24227.58,5,4,1,3,0,0.23761428870318757,0.5926489995755887
2025-01-03 06:00:00,23950.45,6,4,1,3,0,0.22492676046149956,0.5858699148608799
2025-01-03 07:00:00,24633.06,7,4,1,3,0,0.25617791931495687,0.6025677498737162
2025-01-03 08:00:00,26536.16,8,4,1,3,0,0.34330538655688786,0.6491209058675176
2025-01-03 09:00:00,28168.82,9,4,1,3,0,0.41805160623384185,0.6890586262525944
2025-01-03 10:00:00,28649.88,10,4,1,3,0,0.4400754302007398,0.7008261955985974
2025-01-03 11:00:00,29215.39,11,4,1,3,0,0.46596553266513174,0.7146595597129658
2025-01-03 12:00:00,29282.09,12,4,1,3,0,0.46901918305924495,0.7162911584228531
2025-01-03 13:00:00,29033.41,13,4,1,3,0,0.45763414887621545,0.7102080104891982
2025-01-03 14:00:00,29737.11,14,4,1,3,0,0.4898508472620843,0.7274217438047561
2025-01-03 15:00:00,28699.07,15,4,1,3,0,0.442327440139067,0.702029469069952
2025-01-03 16:00:00,28796.39,16,4,1,3,0,0.4467829312388435,0.7044100865579015
2025-01-03 17:00:00,28715.77,17,4,1,3,0,0.4430919972842198,0.7024379802911682
2025-01-03 18:00:00,29031.13,18,4,1,3,0,0.4575297662240629,0.7101522376997149
2025-01-03 19:00:00,28615.99,19,4,1,3,0,0.43852388279659443,0.6999971868987761
2025-01-03 20:00:00,28337.8,20,4,1,3,0,0.42578782577802843,0.6931921727293074
2025-01-03 21:00:00,28013.75,21,4,1,3,0,0.4109522124315161,0.6852653427152298
2025-01-03 22:00:00,27516.54,22,4,1,3,0,0.388189011345204,0.6731027161103861
2025-01-03 23:00:00,26395.65,23,4,1,3,0,0.3368725767086594,0.645683785406854
2025-01-04 00:00:00,25178.91,0,5,1,4,1,0.2811679503138576,0.6159201959875391
2025-01-04 01:00:00,24282.65,1,5,1,4,1,0.24013549600759257,0.5939961081356111
2025-01-04 02:00:00,23408.6,2,5,1,4,1,0.20011985692251555,0.5726153157461505
2025-01-04 03:00:00,22880.71,3,5,1,4,1,0.17595206821864137,0.5597022026582583
2025-01-04 04:00:00,23015.89,4,5,1,4,1,0.18214086072653074,0.5630089419926296
2025-01-04 05:00:00,23005.53,5,5,1,4,1,0.1816665606053461,0.5627555182649769
2025-01-04 06:00:00,23250.33,6,5,1,4,1,0.1928739611522564,0.568743754609511
2025-01-04 07:00:00,23433.74,7,5,1,4,1,0.20127081300809296,0.5732302841354545
2025-01-04 08:00:00,24045.68,8,5,1,4,1,0.22928656746346954,0.588199407291803
2025-01-04 09:00:00,25301.28,9,5,1,4,1,0.28677027713136327,0.6189135803073129
2025-01-04 10:00:00,26044.38,10,5,1,4,1,0.3207907809974129,0.6370911065639436
2025-01-04 11:00:00,26950.76,11,5,1,4,1,0.3622865477772675,0.6592627473235787
2025-01-04 12:00:00,27295.11,12,5,1,4,1,0.37805153298285793,0.667686150858057
2025-01-04 13:00:00,26974.7,13,5,1,4,1,0.36338256562486987,0.6598483616131545
2025-01-04 14:00:00,27108.79,14,5,1,4,1,0.3695214558999319,0.6631284376402728
2025-01-04 15:00:00,26618.51,15,5,1,4,1,0.3470755231379256,0.6511353309613589
2025-01-04 16:00:00,26380.75,16,5,1,4,1,0.33619042692046913,0.64531930533523
2025-01-04 17:00:00,26414.8,17,5,1,4,1,0.33774929942301113,0.6461522279150149
2025-01-04 18:00:00,27312.31,18,5,1,4,1,0.37883898106050035,0.6681068929541599
2025-01-04 19:00:00,26927.1,19,5,1,4,1,0.36120334885185945,0.6586839823239395
2025-01-04 20:00:00,26954.87,20,5,1,4,1,0.3624747112423321,0.6593632851151475
2025-01-04 21:00:00,26701.05,21,5,1,4,1,0.35085435827330946,0.6531544037876573
2025-01-04 22:00:00,26472.13,22,5,1,4,1,0.34037397374226924,0.6475546200295254
2025-01-04 23:00:00,25497.34,23,5,1,4,1,0.29574626957918687,0.6237095509678903
2025-01-05 00:00:00,24119.28,0,6,1,5,1,0.2326561127259392,0.5899997920751269
2025-01-05 01:00:00,23271.15,1,6,1,5,1,0.19382713958112352,0.5692530482397936
2025-01-05 02:00:00,22717.49,2,6,1,5,1,0.16847955221673513,0.5557095558602403
2025-01-05 03:00:00,22488.55,3,6,1,5,1,0.1579982520483951,0.5501092828671127
2025-01-05 04:00:00,22068.91,4,6,1,5,1,0.1387863502285202,0.5398441541921934
2025-01-05 05:00:00,21899.91,5,6,1,5,1,0.13104921504703404,0.535710118480485
2025-01-05 06:00:00,22243.07,6,6,1,5,1,0.1467597198332991,0.5441044125327329
2025-01-05 07:00:00,22223.12,7,6,1,5,1,0.14584637162696387,0.543616400624753
2025-01-05 08:00:00,22676.96,8,6,1,5,1,0.1666240132291277,0.5547181211419233
2025-01-05 09:00:00,23600.75,9,6,1,5,1,0.20891684227827045,0.5773156409651139
2025-01-05 10:00:00,24341.05,10,6,1,5,1,0.24280915692237823,0.5954246743223789
2025-01-05 11:00:00,25667.28,11,6,1,5,1,0.3035264397137534,0.6278665807243857
2025-01-05 12:00:00,26081.74,12,6,1,5,1,0.3225011914730362,0.6380049975354787
2025-01-05 13:00:00,26071.47,13,6,1,5,1,0.32203101171969967,0.6377537753653056
2025-01-05 14:00:00,25969.68,14,6,1,5,1,0.31737087568346606,0.6352638138558689
2025-01-05 15:00:00,25619.97,15,6,1,5,1,0.3013604996815872,0.6267092953426051
2025-01-05 16:00:00,25024.91,16,6,1,5,1,0.27411754310705955,0.612153086522432
2025-01-05 17:00:00,25485.15,17,6,1,5,1,0.2951881886450904,0.6234113622381523
2025-01-05 18:00:00,26734.64,18,6,1,5,1,0.35239217111796106,0.6539760739625465
2025-01-05 19:00:00,26721.71,19,6,1,5,1,0.3518002116037799,0.6536597835379762
2025-01-05 20:00:00,26899.69,20,6,1,5,1,0.35994846793277935,0.6580134857626501
2025-01-05 21:00:00,26861.78,21,6,1,5,1,0.3582128774314176,0.6570861408287396
2025-01-05 22:00:00,26096.34,22,6,1,5,1,0.32316960670173256,0.6383621390821707
2025-01-05 23:00:00,25047.46,23,6,1,5,1,0.27514992416234063,0.6127046989798227
2025-01-06 00:00:00,23453.24,0,0,1,6,0,0.20216355937518754,0.5737072882560362
2025-01-06 01:00:00,22478.29,1,0,1,6,0,0.1575285301137085,0.5498583053144375
2025-01-06 02:00:00,22371.91,2,0,1,6,0,0.1526582553172203,0.5472560643735407
2025-01-06 03:00:00,21844.31,3,0,1,6,0,0.12850374335419013,0.5343500451930827
2025-01-06 04:00:00,21767.19,4,0,1,6,0,0.12497304592699347,0.5324635550505563
2025-01-06 05:00:00,22089.13,5,0,1,6,0,0.13971205953839985,0.5403387707726122
2025-01-06 06:00:00,22653.05,6,0,1,6,0,0.16552936883747485,0.5541332407048408
2025-01-06 07:00:00,23792.36,7,0,1,6,0,0.21768910542693656,0.5820027568391994
2025-01-06 08:00:00,25602.05,8,0,1,6,0,0.3005400886611597,0.6262709407866653
2025-01-06 09:00:00,27807.38,9,0,1,6,0,0.4015042089557569,0.6802171714144885
2025-01-06 10:00:00,28236.97,10,0,1,6,0,0.42117164033217497,0.6907256944996533
2025-01-06 11:00:00,28816.62,11,0,1,6,0,0.4477090983673729,0.7049049477558179
2025-01-06 12:00:00,29214.97,12,0,1,6,0,0.46594630428184053,0.714649285778061
2025-01-06 13:00:00,29379.35,13,0,1,6,0,0.47347192724712267,0.7186703082058162
2025-01-06 14:00:00,29717.97,14,0,1,6,0,0.48897458236638225,0.7269535459140928
2025-01-06 15:00:00,29230.9,15,0,1,6,0,0.46667560939095937,0.7150389614519517
2025-01-06 16:00:00,28830.13,16,0,1,6,0,0.44832761136324206,0.7052354259952569
2025-01-06 17:00:00,28520.08,17,0,1,6,0,0.4341329441264386,0.6976510604780071
2025-01-06 18:00:00,28994.85,18,0,1,6,0,0.4558688001626171,0.709264765417935
2025-01-06 19:00:00,28528.09,19,0,1,6,0,0.434499656864922,0.6978469990936922
2025-01-06 20:00:00,28359.5,20,0,1,6,0,0.42678129224807726,0.6937229926993908
2025-01-06 21:00:00,28135.78,21,0,1,6,0,0.4165389734149288,0.6882504100400805
2025-01-06 22:00:00,27616.06,22,0,1,6,0,0.3927452225479348,0.6755371494478372
2025-01-06 23:00:00,26160.29,23,0,1,6,0,0.3260973569671529,0.639926467980181
2025-01-07 00:00:00,24541.25,0,1,1,7,0,0.2519746862912157,0.6003219166270182
2025-01-07 01:00:00,24258.78,1,1,1,7,0,0.23904268289053873,0.5934122061685194
2025-01-07 02:00:00,23883.38,2,1,1,7,0,0.2218561707773441,0.5842292653035764
2025-01-07 03:00:00,23552.17,3,1,1,7,0,0.20669275927758043,0.5761272891611209
2025-01-07 04:00:00,23486.69,4,1,1,7,0,0.2036949627587419,0.5745255337859572
2025-01-07 05:00:00,23835.73,5,1,1,7,0,0.21967466491108475,0.5830636629268728
2025-01-07 06:00:00,24160.31,6,1,1,7,0,0.23453454264603624,0.5910034576683305
2025-01-07 07:00:00,25155.3,7,1,1,7,0,0.28008704048169847,0.6153426540753886
2025-01-07 08:00:00,26235.22,8,1,1,7,0,0.329527792110045,0.6417593868907037
2025-01-07 09:00:00,27869.89,9,1,1,7,0,0.40436603333560717,0.6817462753928251
2025-01-07 10:00:00,28669.03,10,1,1,7,0,0.44095215291509154,0.7012946381067584
2025-01-07 11:00:00,29419.5,11,1,1,7,0,0.47531006912603796,0.7196524474592192
2025-01-07 12:00:00,29507.89,12,1,1,7,0,0.4793567281715501,0.7218146215216921
2025-01-07 13:00:00,29698.65,13,1,1,7,0,0.48809007673498395,0.7264809449084703
2025-01-07 14:00:00,29977.59,14,1,1,7,0,0.5008604701522842,0.7333043053902688
2025-01-07 15:00:00,29002.0,15,1,1,7,0,0.4561961404972185,0.7094396669288151
2025-01-07 16:00:00,28994.72,16,1,1,7,0,0.45586284852016995,0.7092615853904646
2025-01-07 17:00:00,28754.92,17,1,1,7,0,0.4448843572981557,0.7033956577947976
2025-01-07 18:00:00,29462.88,18,1,1,7,0,0.47729608642883603,0.7207135981643903
2025-01-07 19:00:00,29232.72,19,1,1,7,0,0.4667589323852215,0.7150834818365392
2025-01-07 20:00:00,28883.26,20,1,1,7,0,0.45076000184958726,0.7065350787607187
2025-01-07 21:00:00,28657.25,21,1,1,7,0,0.4404128425456365,0.7010064786944274
2025-01-07 22:00:00,28019.64,22,1,1,7,0,0.4112218676162436,0.6854094224213951
2025-01-07 23:00:00,26323.64,23,1,1,7,0,0.33357582461150653,0.6439222948056698
2025-01-08 00:00:00,24840.53,0,2,1,8,0,0.2656762828421931,0.6076428290992082
2025-01-08 01:00:00,24129.82,1,2,1,8,0,0.2331386535828201,0.5902576189177388
2025-01-08 02:00:00,24109.18,2,2,1,8,0,0.23219371588964927,0.5897527284024153
2025-01-08 03:00:00,23927.6,3,2,1,8,0,0.22388064484672457,0.5853109638785572
2025-01-08 04:00:00,23858.33,4,2,1,8,0,0.22070933505961496,0.5836164984717522
2025-01-08 05:00:00,23757.08,5,2,1,8,0,0.21607392123047015,0.5811397463071931
2025-01-08 06:00:00,24195.62,6,2,1,8,0,0.23615110029845196,0.5918672020528299
2025-01-08 07:00:00,25244.05,7,2,1,8,0,0.2841501809986032,0.61751363436778
2025-01-08 08:00:00,26659.55,8,2,1,8,0,0.34895441087667234,0.6521392411720602
2025-01-08 09:00:00,28189.05,9,2,1,8,0,0.41897777336237124,0.6895534874505108
2025-01-08 10:00:00,29181.16,10,2,1,8,0,0.46439841942689347,0.7138222340182215
2025-01-08 11:00:00,30193.85,11,2,1,8,0,0.5107612562726878,0.7385944033962693
2025-01-08 12:00:00,30310.46,12,2,1,8,0,0.5160998795479131,0.7414468880373482
2025-01-08 13:00:00,30126.44,13,2,1,8,0,0.5076751007544393,0.7369454368440428
2025-01-08 14:00:00,30841.46,14,2,1,8,0,0.5404100498518727,0.7544360771670358
2025-01-08 15:00:00,29860.44,15,2,1,8,0,0.4954971246699699,0.7304386114043123
2025-01-08 16:00:00,29363.29,16,2,1,8,0,0.4727366704955567,0.7182774525044551
2025-01-08 17:00:00,29065.16,17,2,1,8,0,0.4590877230893053,0.7109846710445045
2025-01-08 18:00:00,29665.25,18,2,1,8,0,0.48656096244467834,0.725663922466038
2025-01-08 19:00:00,29368.68,19,2,1,8,0,0.4729834347477946,0.7184093013357338
2025-01-08 20:00:00,29064.03,20,2,1,8,0,0.45903598958187875,0.7109570292672605
2025-01-08 21:00:00,28693.62,21,2,1,8,0,0.44207792897493026,0.7018961525336869
2025-01-08 22:00:00,28114.9,22,2,1,8,0,0.415583048074163,0.6877396487048115
2025-01-08 23:00:00,26693.61,23,2,1,8,0,0.3505137411978642,0.652972408369343
2025-01-09 00:00:00,25214.38,0,3,1,9,0,0.28279183306467015,0.6167878542520026
2025-01-09 01:00:00,24512.68,1,3,1,9,0,0.25066669840875977,0.5996230444359916
2025-01-09 02:00:00,23935.09,2,3,1,9,0,0.2242235510154189,0.5854941823843601
2025-01-09 03:00:00,24120.56,3,3,1,9,0,0.2327147135131127,0.5900311031148369
2025-01-09 04:00:00,24170.5,4,3,1,9,0,0.2350010598501743,0.5912527228985216
2025-01-09 05:00:00,24328.8,5,3,1,9,0,0.2422483290763829,0.5951250178876545
2025-01-09 06:00:00,24981.93,6,3,1,9,0,0.2721498385502532,0.6111017205171703
2025-01-09 07:00:00,25886.36,7,3,1,9,0,0.31355633069339844,0.6332256608647473
2025-01-09 08:00:00,27331.4,8,3,1,9,0,0.3797129568629534,0.6685738677573345
2025-01-09 09:00:00,28193.2,9,3,1,9,0,0.419167768102035,0.6896550037120706
2025-01-09 10:00:00,28709.13,10,3,1,9,0,0.4427880057007579,0.7022755542726726
2025-01-09 11:00:00,29942.88,11,3,1,9,0,0.4992713816188559,0.7324552380556334
2025-01-09 12:00:00,29079.06,12,3,1,9,0,0.4597240910125164,0.7113246893663551
2025-01-09 13:00:00,29967.88,13,3,1,9,0,0.5004159282433361,0.733066781799969
2025-01-09 14:00:00,29640.61,14,3,1,9,0,0.48543289729159067,0.7250611849516208
2025-01-09 15:00:00,29246.1,15,3,1,9,0,0.4673714937386432,0.7154107800485076
2025-01-09 16:00:00,29323.88,16,3,1,9,0,0.4709324071967261,0.7173134149458845
2025-01-09 17:00:00,29306.03,17,3,1,9,0,0.4701152009068471,0.7168767727124289
2025-01-09 18:00:00,29743.61,18,3,1,9,0,0.49014842938444914,0.7275807451782833
2025-01-09 19:00:00,29548.04,19,3,1,9,0,0.4811948700504654,0.722796760775095
2025-01-09 20:00:00,29247.12,20,3,1,9,0,0.467418191240922,0.7154357310332765
2025-01-09 21:00:00,28977.76,21,3,1,9,0,0.4550863880901225,0.7088467141143072
2025-01-09 22:00:00,28289.17,22,3,1,9,0,0.4235614536840895,0.6920025978378259
2025-01-09 23:00:00,26971.47,23,3,1,9,0,0.36323469020098703,0.6597693501613864
2025-01-10 00:00:00,25487.79,0,4,1,10,0,0.29530905276863545,0.6234759412575541
2025-01-10 01:00:00,24753.87,1,4,1,10,0,0.2617088264230949,0.6055229738638435
2025-01-10 02:00:00,24440.97,2,4,1,10,0,0.24738368087110077,0.5978688923597394
2025-01-10 03:00:00,24335.13,3,4,1,10,0,0.24253812828170138,0.5952798607637203
2025-01-10 04:00:00,24292.58,4,4,1,10,0,0.2405901099268361,0.5942390133108612
2025-01-10 05:00:00,24449.0,5,4,1,10,0,0.24775130924688377,0.5980653202104199
2025-01-10 06:00:00,24539.6,6,4,1,10,0,0.25189914621399995,0.6002815547398921
2025-01-10 07:00:00,25574.77,7,4,1,10,0,0.29929115938452694,0.6256036242528464
2025-01-10 08:00:00,26790.1,8,4,1,10,0,0.35493123334970794,0.6553327226049805
2025-01-10 09:00:00,28036.17,9,4,1,10,0,0.41197864184434985,0.6858137751451499
2025-01-10 10:00:00,28866.23,10,4,1,10,0,0.4499803366889914,0.7061184951620774
2025-01-10 11:00:00,29705.4,11,4,1,10,0,0.4883991043235936,0.7266460617194409
2025-01-10 12:00:00,29866.81,12,4,1,10,0,0.49578875514988757,0.7305944327503691
2025-01-10 13:00:00,29629.93,13,4,1,10,0,0.4849439469736127,0.7247999334640406
2025-01-10 14:00:00,30054.6,14,4,1,10,0,0.504386131574333,0.7351881047403201
2025-01-10 15:00:00,29289.61,15,4,1,10,0,0.4693634626838886,0.7164751107811492
2025-01-10 16:00:00,29131.95,16,4,1,10,0,0.46214549385126663,0.7126184713118714
2025-01-10 17:00:00,28917.42,17,4,1,10,0,0.45232391035727704,0.7073706921329789
2025-01-10 18:00:00,29426.6,18,4,1,10,0,0.47563512036739025,0.7198261258826104
2025-01-10 19:00:00,28947.5,19,4,1,10,0,0.4537010288558517,0.7081065015661635
2025-01-10 20:00:00,28639.36,20,4,1,10,0,0.4395938049811585,0.7005688579909809
2025-01-10 21:00:00,28706.19,21,4,1,10,0,0.4426534070177189,0.7022036367283387
2025-01-10 22:00:00,28374.57,22,4,1,10,0,0.4274712249533139,0.6940916312684763
2025-01-10 23:00:00,27280.55,23,4,1,10,0,0.37738494902876063,0.667329987781356
2025-01-11 00:00:00,25807.02,0,5,1,11,1,0.30992399752594807,0.6312848656377239
2025-01-11 01:00:00,24965.58,1,5,1,11,1,0.2714013050578432,0.6107017709083749
2025-01-11 02:00:00,24530.38,2,5,1,11,1,0.25147703741889177,0.6000560174069811
2025-01-11 03:00:00,24187.88,3,5,1,11,1,0.235796748663513,0.5916778681095838
2025-01-11 04:00:00,23827.21,4,5,1,11,1,0.2192846034214619,0.5828552488188032
2025-01-11 05:00:00,23927.09,5,5,1,11,1,0.22385729609558525,0.5852984883861727
2025-01-11 06:00:00,23654.55,6,5,1,11,1,0.21137990661415182,0.578631683102924
2025-01-11 07:00:00,23848.71,7,5,1,11,1,0.22026891351851485,0.5833811764389318
2025-01-11 08:00:00,24687.99,8,5,1,11,1,0.2586927171582648,0.6039114337887703
2025-01-11 09:00:00,26225.81,9,5,1,11,1,0.3290969847605907,0.6415292018253358
2025-01-11 10:00:00,26481.17,10,5,1,11,1,0.34078784180168115,0.647775754247477
2025-01-11 11:00:00,27876.6,11,5,1,11,1,0.4046732296496176,0.6819104137338048
2025-01-11 12:00:00,28098.63,12,5,1,11,1,0.4148381771309513,0.687341656035998
2025-01-11 13:00:00,27061.78,13,5,1,11,1,0.3673692504272592,0.6619784907834242
2025-01-11 14:00:00,26747.89,14,5,1,11,1,0.3529987808289356,0.6543001921470444
2025-01-11 15:00:00,26999.99,15,5,1,11,1,0.3645403889901941,0.6604669992649245
2025-01-11 16:00:00,26570.84,16,5,1,11,1,0.3448931016343668,0.6499692393496599
2025-01-11 17:00:00,27161.49,17,5,1,11,1,0.37193416018433617,0.6644175718533323
2025-01-11 18:00:00,27937.65,18,5,1,11,1,0.40746821250659837,0.6834038035574723
2025-01-11 19:00:00,27655.68,19,5,1,11,1,0.394559100038411,0.6765063239738601
2025-01-11 20:00:00,27679.51,20,5,1,11,1,0.3956500818808655,0.6770892474709608
2025-01-11 21:00:00,27954.27,21,5,1,11,1,0.4082291071025528,0.6838103578387066
2025-01-11 22:00:00,27455.72,22,5,1,11,1,0.3854045583171686,0.6716149524891665
2025-01-11 23:00:00,26415.21,23,5,1,11,1,0.33776806998765263,0.646162257232422
2025-01-12 00:00:00,25114.47,0,6,1,12,1,0.2782177669345975,0.6143438808321399
2025-01-12 01:00:00,23962.19,1,6,1,12,1,0.2254642395563554,0.5861570958032198
2025-01-12 02:00:00,23247.3,2,6,1,12,1,0.1927352421013693,0.5686696355076974
2025-01-12 03:00:00,23013.7,3,6,1,12,1,0.18204059844222634,0.5629553707606259
2025-01-12 04:00:00,22557.86,4,6,1,12,1,0.1611713931101041,0.5518047267439087
2025-01-12 05:00:00,22729.95,5,6,1,12,1,0.16904999425437603,0.5560143492624171
2025-01-12 06:00:00,22948.04,6,6,1,12,1,0.17903456118769154,0.5613492122705029
2025-01-12 07:00:00,22951.0,7,6,1,12,1,0.17917007550802994,0.5614216190498322
2025-01-12 08:00:00,23029.29,8,6,1,12,1,0.1827543377172522,0.5633367294395936
2025-01-12 09:00:00,23819.49,9,6,1,12,1,0.21893116742382251,0.5826664041105525
2025-01-12 10:00:00,24683.5,10,6,1,12,1,0.2584871565845081,0.6038016005322877
2025-01-12 11:00:00,25757.64,11,6,1,12,1,0.3076632890332747,0.6300769444339123
2025-01-12 12:00:00,26267.9,12,6,1,12,1,0.3310239434575656,0.6425587968732992
2025-01-12 13:00:00,26287.88,13,6,1,12,1,0.3319386651198501,0.6430475426337722
2025-01-12 14:00:00,26219.63,14,6,1,12,1,0.3288140528350192,0.6413780282117361
2025-01-12 15:00:00,25270.74,15,6,1,12,1,0.28537209897489835,0.6181665184692327
2025-01-12 16:00:00,24728.22,16,6,1,12,1,0.26053452158637835,0.6048955299821551
2025-01-12 17:00:00,25787.1,17,6,1,12,1,0.30901202277556217,0.6307975875822373
2025-01-12 18:00:00,26691.09,18,6,1,12,1,0.3503983708981166,0.652910764759914
2025-01-12 19:00:00,26851.38,19,6,1,12,1,0.35773674603563393,0.656831738631096
2025-01-12 20:00:00,27427.6,20,6,1,12,1,0.38411717227395314,0.6709270880855378
2025-01-12 21:00:00,27503.17,21,6,1,12,1,0.38757690781043186,0.6727756625159154
2025-01-12 22:00:00,26963.39,22,6,1,12,1,0.36286477273195494,0.6595716992232171
2025-01-12 23:00:00,25861.78,23,6,1,12,1,0.31243101245220944,0.6326243910553165
2025-01-13 00:00:00,24407.69,0,0,1,13,0,0.24586006040459263,0.5970548053272798
2025-01-13 01:00:00,23518.41,1,0,1,13,0,0.20514716351588244,0.5753014604887702
2025-01-13 02:00:00,23057.52,2,0,1,13,0,0.18404675976561521,0.5640272846356973
2025-01-13 03:00:00,22366.16,3,0,1,13,0,0.15239500959358984,0.5471154093123435
2025-01-13 04:00:00,22483.85,4,0,1,13,0,0.1577830772829928,0.5499943126431777
2025-01-13 05:00:00,23078.47,5,0,1,13,0,0.18500588983692967,0.5645397582934505
2025-01-13 06:00:00,23918.9,6,0,1,13,0,0.2234823426214056,0.5850981466555284
2025-01-13 07:00:00,24813.26,7,0,1,13,0,0.26442781138421007,0.606975757182887
2025-01-13 08:00:00,26414.77,8,0,1,13,0,0.3377479259670618,0.6461514940625218
2025-01-13 09:00:00,27900.72,9,0,1,13,0,0.4057774882329162,0.6825004311383398
2025-01-13 10:00:00,27950.19,10,0,1,13,0,0.4080423170934375,0.683710553899631
2025-01-13 11:00:00,29339.92,11,0,1,13,0,0.4716667483109925,0.7177057814122502
2025-01-13 12:00:00,29404.17,12,0,1,13,0,0.4746082331359066,0.7192774488351925
2025-01-13 13:00:00,29705.8,13,0,1,13,0,0.4884174170695852,0.7266558464193502
2025-01-13 14:00:00,30433.14,14,0,1,13,0,0.5217163987435625,0.7444478554995517
2025-01-13 15:00:00,29178.02,15,0,1,13,0,0.46425466437085877,0.713745424123933
